MoM Simulation Results
Geometry file: FordCar/FordCarWithoutTai.msh
Geometry format: msh
Frequency: 1.000000e+08 Hz
Tolerance: 1.000000e-06
Max iterations: 100
Mesh density: 3 elements/wavelength
Surface mesh: 4326 triangles (this determines 3D surface current plot points)

Basis functions: 4326
Iterations: 1
Converged: Yes

Current distribution (per basis function):
Index, Re(J), Im(J), |J|, Phase_deg
3819, -1.865396955802e-02, -7.373044233726e-02, 7.605359102317e-02, -104.198028
3820, -2.775204034751e-02, -7.330370159913e-02, 7.838117383392e-02, -110.736159
3821, -2.169153244146e-02, -9.855197643560e-02, 1.009109242799e-01, -102.413018
3822, 2.878254204737e-04, -7.170244669066e-03, 7.176019236801e-03, -87.701287
3823, 1.454169212135e-03, -3.911184563701e-03, 4.172765604351e-03, -69.604984
3824, 1.967195547400e-03, -1.252218994261e-03, 2.331932831644e-03, -32.478806
3825, -2.907850790082e-02, -9.247010735559e-02, 9.693441275466e-02, -107.456478
3826, -1.698164423689e-02, -6.708312749525e-02, 6.919914909544e-02, -104.205622
3827, -6.303229377622e-03, -7.461112572687e-02, 7.487690420161e-02, -94.828944
3828, 2.457076682610e-03, -2.022514440125e-02, 2.037384823433e-02, -83.073295
3829, -2.043315152221e-02, -1.495324545440e-01, 1.509220614857e-01, -97.781101
3830, -5.733609787004e-03, -8.042114419233e-02, 8.062527342213e-02, -94.077991
3831, 3.540397258029e-03, -1.004346104704e-01, 1.004969919604e-01, -87.981116
3832, -3.327027410545e-02, -1.283744539360e-01, 1.326156535346e-01, -104.529440
3833, -1.107376909798e-02, -7.052854660785e-02, 7.139260640045e-02, -98.923226
3834, -8.028233575971e-03, -8.656806998155e-02, 8.693953804042e-02, -95.298397
3835, -6.917673032391e-03, -1.512556382299e-01, 1.514137454015e-01, -92.618596
3836, -1.687958972432e-02, -8.973932003727e-02, 9.131301172348e-02, -100.652630
3837, -2.555444310012e-02, -8.114363970342e-02, 8.507243870065e-02, -107.480699
3838, -1.803152139815e-02, -1.223171763881e-01, 1.236391014344e-01, -98.385922
3839, -1.279550910696e-03, -5.920553034441e-02, 5.921935556805e-02, -91.238085
3840, -8.919095744740e-03, -9.195816022464e-02, 9.238968286992e-02, -95.539836
3841, -1.641568295021e-02, -2.676254401674e-02, 3.139599351780e-02, -121.524235
3842, -2.008852585328e-02, -1.499013112312e-01, 1.512413699349e-01, -97.632827
3843, -8.956691469732e-03, -1.407580093284e-01, 1.410426868440e-01, -93.640927
3844, -9.453484365540e-03, -8.548951829992e-02, 8.601061623894e-02, -96.310166
3845, -2.221722401816e-02, -1.363633518175e-01, 1.381613866534e-01, -99.253701
3846, -1.406223278928e-02, -1.233094475679e-01, 1.241086872484e-01, -96.505915
3847, -1.248780104904e-02, -1.021593083852e-01, 1.029197234002e-01, -96.969176
3848, -1.463236863189e-02, -1.881835123369e-01, 1.887515311917e-01, -94.446136
3849, -2.851313025822e-02, -1.817355141501e-01, 1.839586793291e-01, -98.916650
3850, -3.584519787416e-02, -1.943821590443e-01, 1.976595607740e-01, -100.448296
3851, -2.481500363534e-02, -9.726021200148e-02, 1.003759594923e-01, -104.313102
3852, -4.124363855519e-02, -1.188160944899e-01, 1.257708314003e-01, -109.142995
3853, -6.972874132727e-03, -7.658812546057e-02, 7.690488889034e-02, -95.202084
3854, -8.500307155154e-03, -8.161106691194e-02, 8.205255306349e-02, -95.946276
3855, -5.023948125286e-03, -9.522626786198e-02, 9.535870251680e-02, -93.020011
3856, -8.324256992373e-04, -1.074865621799e-01, 1.074897854766e-01, -90.443716
3857, -2.214924511525e-02, -1.270263082691e-01, 1.289429022927e-01, -99.891073
3858, -9.860415837951e-03, -9.921795178184e-02, 9.970671871184e-02, -95.675497
3859, 7.584328140010e-03, -1.193363670388e-01, 1.195771321422e-01, -86.363503
3860, 5.438030320197e-03, -7.473506064181e-02, 7.493264617574e-02, -85.838258
3861, -1.521415878474e-02, -8.581974726470e-02, 8.715790066370e-02, -100.052971
3862, -2.099017861702e-02, -9.489000958467e-02, 9.718385420096e-02, -102.473276
3863, -1.049906378261e-02, -1.659121942019e-01, 1.662440571124e-01, -93.620897
3864, -2.802910324321e-02, -1.301728809594e-01, 1.331563350573e-01, -102.151521
3865, -2.309107082408e-03, -9.034908358577e-02, 9.037858640356e-02, -91.464025
3866, 3.114069403278e-04, -1.241297999616e-01, 1.241301905774e-01, -89.856261
3867, -1.617902126282e-02, -1.265348405541e-01, 1.275649897232e-01, -97.286427
3868, -1.167256260425e-02, -1.065210839715e-01, 1.071587142897e-01, -96.253511
3869, -1.729381681098e-02, -9.982705207338e-02, 1.013139498073e-01, -99.828249
3870, -2.640519275113e-02, -6.745675510427e-02, 7.244065166343e-02, -111.377304
3871, -3.941521298625e-03, -6.870358732088e-02, 6.881655688063e-02, -93.283457
3872, -1.566049414684e-02, -1.138713677844e-01, 1.149432010952e-01, -97.830647
3873, -1.052351108917e-02, -1.367078895273e-01, 1.371123311182e-01, -94.401838
3874, -1.517145797915e-02, -7.585665987069e-02, 7.735894249504e-02, -101.310024
3875, -2.546818456624e-02, -1.417369094139e-01, 1.440068745418e-01, -100.186565
3876, -1.196399508790e-02, -8.144914867417e-02, 8.232314983169e-02, -98.356369
3877, -3.957778304076e-03, -4.986227906248e-01, 4.986384976509e-01, -90.454771
3878, -1.828851141559e-02, -5.727921168409e-02, 6.012801128383e-02, -107.707610
3879, -2.784487413463e-05, -7.539200472232e-02, 7.539200986435e-02, -90.021161
3880, -3.732772505265e-02, -1.892139752219e-01, 1.928607981858e-01, -101.159885
3881, 2.978215975884e-04, -3.593731431350e-01, 3.593732665411e-01, -89.952518
3882, -3.378149676682e-03, -1.613589568059e-02, 1.648572184203e-02, -101.824445
3883, -5.772287665415e-03, -1.051138518945e-01, 1.052722240906e-01, -93.143219
3884, -7.963545732808e-03, -3.399047538183e-02, 3.491089339048e-02, -103.185862
3885, -2.071423073313e-02, -1.789981863197e-01, 1.801927580693e-01, -96.601085
3886, -2.176975993318e-02, -1.211123607574e-01, 1.230533476822e-01, -100.190013
3887, 7.215840916308e-03, -2.975318578793e-02, 3.061568919134e-02, -76.367645
3888, 7.504230367177e-03, -4.319542769316e-02, 4.384242747612e-02, -80.144516
3889, -2.915643604390e-04, -3.522604285327e-02, 3.522724946511e-02, -90.474224
3890, 8.062758063043e-03, -7.803731818421e-02, 7.845273160934e-02, -84.101173
3891, 7.141453177980e-05, -7.597140710553e-02, 7.597144067102e-02, -89.946141
3892, -1.500902777652e-02, -1.188730854907e-01, 1.198168659617e-01, -97.196140
3893, -3.526255360574e-03, -5.758855661995e-02, 5.769641523039e-02, -93.503953
3894, -2.518429892253e-04, -5.944654089342e-02, 5.944707435261e-02, -90.242730
3895, -7.724049130001e-03, -8.776374367086e-02, 8.810298313955e-02, -95.029618
3896, 3.155186563318e-03, -9.389753503590e-02, 9.395053106858e-02, -88.075446
3897, -6.387119990452e-03, -5.781589273816e-02, 5.816762634733e-02, -96.304098
3898, -1.000068795790e-02, -5.932263408902e-02, 6.015969310835e-02, -99.569026
3899, -2.621109699627e-02, -8.846584143745e-02, 9.226714857946e-02, -106.503764
3900, -8.644135900329e-03, -7.233334020151e-02, 7.284801431865e-02, -96.814766
3901, -2.080169186573e-02, -7.008622967932e-02, 7.310807051988e-02, -106.530963
3902, -2.566240114553e-02, -1.057124791745e-01, 1.087827517843e-01, -103.644979
3903, -3.524035123053e-03, -1.123764513252e-02, 1.177724465539e-02, -107.411005
3904, -1.524661521074e-05, -3.402415882158e-02, 3.402416223767e-02, -90.025675
3905, -4.507796399756e-03, -7.966334403995e-02, 7.979078024440e-02, -93.238661
3906, 4.909072930056e-04, -4.086215911965e-02, 4.086510782917e-02, -89.311697
3907, -1.416571451557e-03, -3.503649196164e-03, 3.779184087491e-03, -112.014131
3908, -2.865127009726e-02, -4.146909785514e-02, 5.040417993684e-02, -124.640848
3909, -1.679229538786e-02, -7.909028325794e-02, 8.085328744222e-02, -101.986925
3910, -4.825293501585e-03, -6.593480425045e-02, 6.611113271547e-02, -94.185604
3911, -1.746968741654e-02, -8.841967546835e-02, 9.012895754617e-02, -101.176378
3912, 4.966684902281e-04, -1.661593399518e-02, 1.662335532080e-02, -88.287876
3913, -3.329649761226e-02, -1.575491334765e-01, 1.610291470898e-01, -101.933315
3914, -1.837669434099e-02, -8.784563845746e-02, 8.974719544867e-02, -101.815488
3915, 1.048459798630e-02, -5.370682262874e-02, 5.472065050609e-02, -78.953697
3916, -3.339660058869e-03, -1.389161964340e-01, 1.389563347278e-01, -91.377173
3917, 3.252387780146e-04, -1.157749208960e-02, 1.158205954688e-02, -88.390851
3918, -2.748136610854e-02, -1.271773348584e-01, 1.301126434474e-01, -102.193395
3919, 5.389012017893e-03, -6.947062363756e-02, 6.967932978381e-02, -85.564304
3920, 2.572347804924e-03, -1.255693379298e-01, 1.255956830522e-01, -88.826433
3921, 5.296432130065e-04, -6.417318916914e-04, 8.320707625543e-04, -50.465980
3922, -4.104140819893e-03, -1.329617438693e-01, 1.330250702110e-01, -91.767992
3923, 7.998763817266e-03, -9.133937386290e-02, 9.168893848372e-02, -84.995266
3924, -2.577403943470e-03, -7.938751950514e-03, 8.346663622047e-03, -107.986597
3925, -1.335202948232e-02, -4.482576835520e-02, 4.677206644923e-02, -106.586955
3926, 2.065684219096e-03, -6.918400911381e-02, 6.921484066551e-02, -88.289781
3927, -4.175658356366e-03, -4.417518589447e-02, 4.437209902090e-02, -95.399838
3928, -3.177269513823e-03, -3.359147839782e-02, 3.374140575783e-02, -95.403280
3929, -2.416117961649e-02, -1.011733683408e-01, 1.040183304129e-01, -103.431230
3930, 3.611222697781e-03, -5.828059440709e-02, 5.839236777026e-02, -86.454332
3931, -1.509065365252e-02, -7.200376370232e-02, 7.356813042996e-02, -101.836809
3932, 3.195751117135e-03, -1.075024580172e-01, 1.075499479542e-01, -88.297256
3933, 4.865281685345e-04, -7.761986219770e-02, 7.762138698354e-02, -89.640870
3934, -1.723230022540e-02, -7.702567879033e-02, 7.892976222040e-02, -102.610641
3935, -1.087995740238e-02, -1.098494464675e-01, 1.103869302150e-01, -95.656370
3936, -1.764283963340e-03, -7.834264685735e-03, 8.030467051764e-03, -102.691343
3937, 3.526350200446e-03, -1.695506262316e-02, 1.731788942947e-02, -78.250997
3938, -1.656268350586e-03, -2.073210771206e-02, 2.079816133781e-02, -94.567605
3939, -7.944596407137e-03, -3.470089396974e-02, 3.559871703267e-02, -102.895342
3940, -2.969512900758e-03, -3.011704484593e-02, 3.026308637795e-02, -95.631110
3941, -2.541021060951e-03, -2.188289253640e-02, 2.202992904646e-02, -96.623469
3942, -6.764561671118e-03, -4.868402531807e-02, 4.915174071966e-02, -97.910501
3943, -4.260400643191e-03, -1.734253543038e-02, 1.785817876477e-02, -103.802073
3944, 1.007940878420e-02, -3.511232871948e-02, 3.653039979994e-02, -73.983249
3945, -6.469141746079e-03, -2.788626991971e-02, 2.862680291206e-02, -103.060629
3946, 7.751929866868e-04, -1.747045096675e-02, 1.748764081139e-02, -87.459357
3947, 5.020202496724e-03, -1.070494888057e-02, 1.182363580477e-02, -64.875259
3948, -9.496382068011e-03, -6.346131968928e-02, 6.416790762591e-02, -98.510619
3949, -4.087497043172e-03, -2.483157923543e-02, 2.516574972862e-02, -99.347565
3950, 1.085275775749e-02, -5.576404457348e-02, 5.681030732301e-02, -78.986808
3951, 1.218395817182e-03, -1.048499493673e-02, 1.055554864470e-02, -83.371743
3952, -1.101079844378e-02, -1.178130557435e-01, 1.183264711973e-01, -95.339349
3953, -2.974208639358e-02, -9.692791852943e-02, 1.013884268223e-01, -107.058499
3954, -2.008255378390e-02, -1.180935980199e-01, 1.197890097620e-01, -99.651177
3955, -6.172011615475e-03, -2.573921453212e-02, 2.646886646821e-02, -103.484367
3956, -2.704680260543e-02, -1.267538672764e-01, 1.296073778791e-01, -102.045160
3957, -2.902469151165e-03, -2.725881805922e-02, 2.741290734598e-02, -96.077850
3958, -1.552287592722e-02, -8.188639757122e-02, 8.334471659466e-02, -100.733965
3959, -3.418974816261e-03, -8.124653022150e-02, 8.131843617426e-02, -92.409670
3960, -3.221779192061e-02, -2.113242358011e-01, 2.137660374175e-01, -98.668376
3961, -2.108709200207e-02, -6.828159449203e-02, 7.146356830916e-02, -107.162018
3962, -4.493935787370e-03, -2.004212440607e-01, 2.004716202600e-01, -91.284497
3963, -3.709040632412e-03, -8.300977454575e-02, 8.309259685765e-02, -92.558387
3964, -1.169899456147e-02, -1.047536889471e-01, 1.054049421127e-01, -96.372443
3965, -1.236384157535e-02, -1.051339994506e-01, 1.058585018739e-01, -96.707222
3966, -4.921491172256e-03, -4.568254511379e-02, 4.594688241255e-02, -96.148898
3967, -1.770463013739e-03, -4.556934440270e-02, 4.560372450332e-02, -92.224940
3968, -2.387428331421e-03, -3.898369540930e-03, 4.571334500484e-03, -121.484017
3969, -1.190793419198e-02, -3.997761541685e-02, 4.171341068695e-02, -106.586955
3970, 1.018120112655e-03, -3.409893462982e-02, 3.411413067122e-02, -88.289781
3971, -1.639957580713e-03, -1.734946319940e-02, 1.742679930951e-02, -95.399838
3972, -4.960210197939e-03, -5.244150456477e-02, 5.267556441297e-02, -95.403280
3973, -2.032330123381e-02, -1.330717099897e-01, 1.346146967185e-01, -98.683368
3974, -2.719194935601e-03, -3.090255083047e-02, 3.102195462777e-02, -95.028651
3975, -1.242837610096e-02, -6.257844275715e-02, 6.380067421600e-02, -101.233045
3976, -6.904211808138e-03, -5.200770478623e-02, 5.246398286275e-02, -97.562007
3977, -2.166522890924e-02, -1.224128041993e-01, 1.243152314708e-01, -100.036560
3978, -2.328989482426e-02, -7.582354375206e-02, 7.931978938478e-02, -107.074819
3979, -2.468222256788e-03, -2.853148194402e-02, 2.863804432972e-02, -94.944276
3980, -1.887393081204e-03, -2.420572311766e-03, 3.069433654514e-03, -127.944615
3981, -3.040571709010e-03, -1.205905504328e-03, 3.270976062737e-03, -158.366483
3982, -8.531142716738e-03, -6.732613446411e-03, 1.086777253498e-02, -141.720179
3983, -3.448877783010e-03, -3.495666382454e-03, 4.910645723279e-03, -134.613978
3984, -2.643419971245e-02, -1.225543443308e-01, 1.253727810523e-01, -102.171865
3985, -1.171523854102e-01, -2.945021291723e-01, 3.169482378785e-01, -111.692568
3986, -3.411311812496e-03, 9.039201257850e-04, 3.529039511804e-03, 165.158989
3987, -8.351089601536e-03, 2.209698959746e-03, 8.638487542712e-03, 165.179185
3988, 3.501944175401e-02, -5.418908251962e-02, 6.451990363508e-02, -57.127623
3989, -5.290956526191e-05, -3.993248179756e-02, 3.993251684949e-02, -90.075915
3990, -8.687488708049e-02, -1.825381396315e-01, 2.021569153539e-01, -115.451053
3991, -3.633932217262e-02, -2.805870213408e-03, 3.644748610837e-02, -175.584778
3992, -1.197979273318e-03, 1.507468601486e-03, 1.925517053616e-03, 128.474025
3993, 1.496259944793e-02, -3.385262867323e-02, 3.701188795950e-02, -66.154943
3994, -4.766814512529e-03, 2.257914534541e-03, 5.274533025980e-03, 154.654317
3995, -2.067419233601e-01, -1.478324037991e-01, 2.541586954791e-01, -144.433045
3996, -1.627731186383e-01, -2.737441636471e-01, 3.184822683951e-01, -120.736465
3997, -1.035554898667e-01, 9.403045731143e-06, 1.035554902936e-01, 179.994797
3998, -7.382282859182e-02, -1.917989460083e-01, 2.055155607520e-01, -111.051563
3999, -2.912074811820e-02, -6.564309052578e-02, 7.181248710871e-02, -113.923148
4000, -1.312468954764e-01, -1.031067909451e-01, 1.669034388836e-01, -141.847030
4001, 3.120192445515e-02, -1.396321649327e-01, 1.430758595064e-01, -77.403737
4002, 6.401622492592e-04, -1.383450083914e-02, 1.384930399599e-02, -87.350649
4003, -4.900091959184e-02, -2.131740208105e-01, 2.187332925491e-01, -102.945335
4004, 3.152524920778e-02, -8.916070031282e-02, 9.456993083367e-02, -70.527533
4005, -3.357136676303e-02, -3.554318669690e-01, 3.570137934638e-01, -95.395712
4006, -1.063512199846e-01, -1.004806899973e-01, 1.463111446697e-01, -136.625795
4007, -3.385465023282e-01, -2.560966396543e-01, 4.244987904351e-01, -142.893979
4008, 1.158518337867e-01, -1.405329706278e-01, 1.821295232114e-01, -50.498691
4009, -1.268096291372e-02, -3.785087164642e-02, 3.991860850296e-02, -108.522103
4010, 6.142582154744e-02, -7.965142877845e-02, 1.005856931140e-01, -52.361204
4011, 1.215041816683e-01, -8.981601866075e-02, 1.510966027777e-01, -36.471851
4012, -6.671923944877e-04, -2.420408313098e-03, 2.510681599363e-03, -105.411020
4013, 8.550512390599e-04, 2.217068639411e-04, 8.833269807588e-04, 14.536145
4014, 1.592419052854e-03, 6.108942103174e-04, 1.705576200612e-03, 20.988139
4015, -3.394610539049e-04, 7.950447838876e-04, 8.644825131286e-04, 113.121076
4016, 7.050922053388e-03, -1.897694718536e-02, 2.024450607644e-02, -69.617352
4017, 2.160864055807e-02, -8.800225210610e-03, 2.333189470500e-02, -22.158852
4018, 4.007916740473e-02, -6.344764609921e-02, 7.504627542648e-02, -57.719857
4019, -2.423741158573e-03, -9.836327256358e-02, 9.839312938727e-02, -91.411523
4020, 3.129294565088e-04, -1.044562522136e-01, 1.044567209487e-01, -89.828354
4021, -3.607658649652e-02, -6.054366003310e-02, 7.047733581404e-02, -120.789750
4022, 4.693331124770e-03, 1.157540002319e-04, 4.694758357499e-03, 1.412828
4023, -1.877430547070e-03, 1.337887973560e-03, 2.305361075594e-03, 144.525701
4024, -7.790851488952e-05, -4.891776653979e-02, 4.891782857995e-02, -90.091252
4025, -2.586955715172e-05, -1.094579778677e-01, 1.094579809248e-01, -90.013541
4026, 1.182969699194e-02, -1.293911461980e-01, 1.299307909826e-01, -84.776206
4027, -3.615587405971e-03, -8.802174439253e-02, 8.809597015865e-02, -92.352163
4028, -1.714337491906e-03, -5.117538881386e-04, 1.789090572939e-03, -163.378895
4029, 3.753278928865e-02, -4.223856525372e-02, 5.650492603729e-02, -48.376011
4030, -3.564190103088e-02, -4.509462774687e-02, 5.747930549967e-02, -128.322146
4031, -2.137110574142e-02, -7.575158824886e-02, 7.870849562046e-02, -105.754868
4032, -1.050727594886e-02, -5.933412374943e-02, 6.025729075372e-02, -100.042203
4033, -5.312963435875e-03, -6.430261755395e-03, 8.341213743446e-03, -129.565006
4034, -2.124019799701e-02, -6.318459605043e-02, 6.665912682452e-02, -108.580638
4035, -1.612354318346e-02, -6.130293094305e-02, 6.338783784763e-02, -104.735864
4036, -1.909350192846e-02, -6.737502508150e-02, 7.002825016109e-02, -105.822273
4037, -9.402077478518e-03, -6.318004366347e-02, 6.387579336674e-02, -98.464299
4038, -3.761672064735e-02, -1.193655568396e-01, 1.251525222753e-01, -107.491663
4039, -1.374010765489e-02, -7.461171552008e-02, 7.586632092845e-02, -100.434389
4040, -2.428865972406e-02, -7.101785862434e-02, 7.505648029836e-02, -108.881087
4041, -4.056226011247e-02, -3.334096792204e-02, 5.250635282907e-02, -140.580815
4042, -1.279952504027e-02, -2.703735278784e-02, 2.991398146404e-02, -115.332948
4043, -9.850036298670e-02, -9.046249801220e-02, 1.337377473084e-01, -137.435708
4044, -2.511382167413e-02, -8.684731570817e-02, 9.040553237936e-02, -106.128395
4045, 1.441733523092e-02, -1.437318670004e-01, 1.444531382372e-01, -84.271983
4046, -4.431457005887e-02, -6.811857379226e-02, 8.126451387287e-02, -123.046034
4047, 1.065460759590e-02, -8.929493022223e-02, 8.992833383543e-02, -83.195678
4048, 2.982226130890e-02, -9.760404763769e-02, 1.020584018336e-01, -73.009820
4049, 3.888179713232e-03, -2.624928089431e-03, 4.691288624363e-03, -34.023468
4050, -5.731760268656e-03, -1.294627411008e-02, 1.415835757108e-02, -113.880618
4051, 4.768920322744e-03, -9.175944307990e-03, 1.034120665048e-02, -62.538205
4052, -1.852052534394e-02, -6.759265356345e-02, 7.008406862308e-02, -105.323079
4053, 3.150570858824e-03, -6.806166776777e-02, 6.813454862305e-02, -87.349673
4054, -1.174944984283e-02, -7.796867298010e-02, 7.884899199030e-02, -98.569678
4055, 3.151534312770e-03, -1.722148115382e-02, 1.750747216636e-02, -79.629610
4056, 1.124590125459e-02, -1.001779615355e-01, 1.008072133949e-01, -83.594836
4057, -1.199037744901e-02, -3.365802155715e-02, 3.572998133936e-02, -109.607999
4058, -1.058448172635e-02, -1.485282038900e-02, 1.823835318562e-02, -125.474598
4059, -1.294821119137e-02, -6.957686790745e-02, 7.077144000843e-02, -100.542111
4060, 8.278242376633e-04, -5.314433290054e-02, 5.315077997934e-02, -89.107581
4061, -4.950938285379e-03, -5.564337930763e-02, 5.586320301128e-02, -95.084573
4062, -2.078226833208e-02, -5.984333595599e-02, 6.334925047203e-02, -109.150985
4063, -2.547761570196e-02, -8.674517331355e-02, 9.040925834810e-02, -106.367853
4064, -1.055755115125e-02, -4.155699280817e-02, 4.287709805444e-02, -104.254429
4065, -2.439960666983e-02, -7.899115580634e-02, 8.267371711290e-02, -107.165415
4066, -1.877547589789e-03, -5.484140178920e-02, 5.487353219136e-02, -91.960810
4067, -9.694374357659e-03, -1.015639190398e-01, 1.020255386897e-01, -95.452419
4068, -3.997602128964e-03, -1.153004753424e-01, 1.153697552956e-01, -91.985716
4069, -4.379555408239e-03, -4.520707430699e-02, 4.541871941140e-02, -95.533413
4070, 6.394438530539e-03, -2.927664944295e-02, 2.996683244399e-02, -77.679271
4071, -1.708257378901e-03, -7.671532573746e-02, 7.673434267834e-02, -91.275622
4072, -1.457917439222e-02, -5.644939811291e-02, 5.830168842554e-02, -104.481321
4073, -1.469523114726e-03, -7.080675307543e-02, 7.082200067260e-02, -91.188946
4074, -5.578610195687e-03, -7.383697822299e-02, 7.404741889369e-02, -94.320663
4075, -8.135807621519e-05, -2.030564342581e-01, 2.030564505569e-01, -90.022957
4076, -1.169437996139e-02, -7.020663305228e-02, 7.117394078747e-02, -99.456982
4077, 2.410536884819e-04, -3.578101507785e-02, 3.578182704785e-02, -89.614009
4078, -7.099099513514e-03, -4.563253438682e-02, 4.618144008654e-02, -98.842679
4079, -3.011686304930e-02, -9.100059979535e-02, 9.585475785293e-02, -108.312083
4080, -5.447985127893e-03, -3.604310013589e-02, 3.645251170166e-02, -98.595305
4081, 1.093249343518e-02, -5.689107853568e-02, 5.793197933494e-02, -79.122338
4082, 1.569489705188e-03, -1.065030025328e-01, 1.065145663581e-01, -89.155717
4083, -1.730801554002e-02, -1.006192880271e-01, 1.020970544385e-01, -99.760210
4084, -2.011184641272e-02, -7.639725113577e-02, 7.900016675445e-02, -104.748688
4085, -9.470755858727e-03, -8.655205670335e-02, 8.706867252988e-02, -96.244612
4086, -3.008868885631e-02, -1.239670442877e-01, 1.275662857754e-01, -103.642740
4087, -2.267317623494e-02, -2.283088494420e-01, 2.294319150731e-01, -95.671404
4088, -6.692287075026e-02, -2.569749095405e-01, 2.655461819775e-01, -104.597060
4089, -7.711634147306e-02, -3.596278846469e-01, 3.678031342142e-01, -102.102864
4090, -1.439003250943e-03, -6.839684596218e-02, 6.841198190325e-02, -91.205270
4091, -2.517488747325e-02, -8.012750619754e-02, 8.398923864834e-02, -107.441954
4092, 8.981009762333e-03, -1.106841914921e-01, 1.110479571294e-01, -85.361134
4093, -1.397691487841e-02, -1.354450892366e-01, 1.361643358146e-01, -95.891640
4094, -1.949041615919e-02, -4.306793243209e-02, 4.727285823846e-02, -114.349155
4095, 4.219266838201e-03, -4.010829582501e-02, 4.032961203184e-02, -83.994751
4096, -1.470315074189e-02, -1.440971939478e-01, 1.448453794409e-01, -95.826088
4097, -1.362193762716e-02, -9.052860974911e-02, 9.154772726739e-02, -98.557161
4098, -1.187553660672e-02, -6.013898644533e-02, 6.130029412955e-02, -101.170382
4099, -9.592564389292e-03, -2.627604735098e-01, 2.629355124943e-01, -92.090762
4100, -1.687569557499e-02, -1.241018194142e-01, 1.252439646572e-01, -97.743735
4101, -2.554862417833e-02, -3.018322864269e-01, 3.029116394712e-01, -94.838274
4102, -4.976185187667e-02, -1.868522470010e-01, 1.933649505767e-01, -104.912689
4103, -3.985456401498e-02, -3.700313709503e-01, 3.721714682242e-01, -96.147396
4104, -2.479544866575e-02, -7.446840330749e-02, 7.848794407871e-02, -108.416006
4105, -9.119517517186e-02, -4.977901898963e-01, 5.060747307776e-01, -100.381468
4106, 3.209855853613e-02, -1.330322780381e-01, 1.368499340888e-01, -76.434727
4107, 1.722232647098e-02, -1.007653441320e-01, 1.022265283921e-01, -80.301000
4108, -6.383097320596e-02, -2.956156224158e-01, 3.024284863512e-01, -102.184559
4109, 1.495523486148e-02, -2.294815468052e-01, 2.299683442865e-01, -86.271326
4110, -1.412303277920e-02, -3.655793710350e-01, 3.658520692591e-01, -92.212346
4111, -6.213994087402e-02, -2.604316454248e-01, 2.677424400249e-01, -103.420062
4112, 1.923967729624e-03, -4.568536816002e-03, 4.957134299553e-03, -67.162369
4113, -1.064810461405e-02, -4.323432421147e-02, 4.452627226587e-02, -103.835910
4114, -1.359377424096e-02, -4.599785031074e-02, 4.796449657115e-02, -106.464025
4115, -3.260080451520e-02, -1.145337340847e-01, 1.190831167648e-01, -105.888437
4116, 4.744268731761e-03, -1.275518038838e-01, 1.276400045433e-01, -87.869875
4117, -3.218392223093e-02, -7.907569709726e-02, 8.537429778092e-02, -112.146394
4118, 9.999031105526e-04, -8.157414113461e-02, 8.158026911012e-02, -89.297726
4119, -4.686554881039e-03, -8.373883535182e-02, 8.386987744556e-02, -93.203293
4120, 5.700225985826e-03, -8.181051924924e-02, 8.200886315588e-02, -86.014303
4121, 1.705804439244e-02, -7.363813276385e-02, 7.558803791236e-02, -76.957649
4122, 7.500068483615e-03, -6.078067997255e-02, 6.124166951663e-02, -82.965513
4123, 5.397968551885e-03, -8.897773562864e-02, 8.914132320135e-02, -86.528320
4124, 9.940223250404e-03, -8.113629035871e-02, 8.174292416742e-02, -83.015348
4125, -2.179692734968e-02, -6.484073500275e-02, 6.840633711568e-02, -108.580638
4126, -1.155334984132e-02, -4.392671011729e-02, 4.542065338901e-02, -104.735864
4127, -1.650089093390e-02, -5.822650788233e-02, 6.051946481739e-02, -105.822273
4128, -8.391291897439e-03, -5.638777064797e-02, 5.700872265151e-02, -98.464299
4129, -2.337456619092e-02, -7.417228459172e-02, 7.776823352866e-02, -107.491663
4130, -9.845495421701e-03, -5.346314031949e-02, 5.436212976807e-02, -100.434389
4131, -2.492459569913e-02, -7.287727827472e-02, 7.702164085175e-02, -108.881087
4132, -2.401539585461e-03, -1.657635104621e-03, 2.918072398109e-03, -145.385068
4133, 1.761881212707e-03, 2.097074723490e-04, 1.774317511510e-03, 6.787683
4134, 7.711188657389e-04, -7.456025680809e-04, 1.072635769787e-03, -44.036185
4135, -1.330887402260e-04, -1.982288472279e-04, 2.387619916324e-04, -123.876992
4136, -4.700691627521e-03, -3.276181708579e-02, 3.309732860126e-02, -98.165117
4137, 1.107950471444e-02, -2.882180163215e-02, 3.087801279293e-02, -68.972540
4138, 1.953315211659e-04, -6.537698340886e-02, 6.537727521124e-02, -89.828814
4139, -8.543010264707e-04, -9.207712639785e-02, 9.208108945886e-02, -90.531581
4140, -8.518076005574e-03, -1.338507683252e-01, 1.341215336927e-01, -93.641313
4141, -1.444795560066e-02, -1.048327150778e-01, 1.058236342771e-01, -97.847022
4142, 9.802617913933e-04, -3.928049720491e-04, 1.056034528665e-03, -21.836685
4143, -1.268996925901e-03, -1.227318549155e-03, 1.765407607055e-03, -135.956519
4144, -1.361556451143e-03, -2.742404418572e-02, 2.745782284650e-02, -92.842303
4145, -2.260589814681e-02, -9.277391453932e-02, 9.548835452542e-02, -103.694203
4146, -1.435601963498e-02, -6.759449324385e-02, 6.910217664193e-02, -101.990565
