MoM Simulation Results
Geometry file: FordCar/FordCar.msh
Geometry format: msh
Frequency: 1.000000e+08 Hz
Tolerance: 1.000000e-06
Max iterations: 100
Mesh density: 3 elements/wavelength
Surface mesh: 4360 triangles (this determines 3D surface current plot points)

Basis functions: 4360
Iterations: 1
Converged: Yes

Current distribution (per basis function):
Index, Re(J), Im(J), |J|, Phase_deg
3833, -1.426456105726e-03, -2.326134294835e-02, 2.330503921434e-02, -93.509157
3834, -3.063508502766e-03, -1.293202211103e-02, 1.328993153582e-02, -103.327305
3835, 2.136661062137e-03, -2.696092035705e-02, 2.704545335160e-02, -85.468763
3836, 1.619000117558e-03, -1.540717434342e-02, 1.549200382872e-02, -84.001321
3837, 1.255150893217e-03, -3.768249644509e-02, 3.770339430475e-02, -88.092264
3838, -2.461508972760e-03, -1.930785282058e-02, 1.946412615465e-02, -97.265301
3839, -3.943877064356e-03, -2.287278191198e-02, 2.321030630327e-02, -99.783122
3840, -2.452795391968e-03, -1.704639727357e-02, 1.722195880970e-02, -98.188053
3841, -5.074760279177e-03, -2.133785770969e-02, 2.193301993639e-02, -103.378058
3842, 2.942370748658e-03, -5.816780652767e-02, 5.824217768819e-02, -87.104208
3843, -2.197921331910e-03, -1.005026987933e-02, 1.028779776379e-02, -102.335958
3844, -4.596038760080e-03, -1.122046382264e-02, 1.212527858152e-02, -112.274604
3845, -5.090591744326e-03, -4.093071783667e-02, 4.124606389624e-02, -97.089525
3846, -1.975090207137e-06, -2.936296524347e-02, 2.936296530989e-02, -90.003854
3847, 2.331906598864e-03, -8.226353938290e-02, 8.229658376985e-02, -88.376284
3848, -2.878487834325e-03, -6.877761562442e-03, 7.455822980876e-03, -112.710335
3849, -8.798688148559e-04, -1.995896822729e-02, 1.997835283073e-02, -92.524186
3850, 7.037815363177e-04, -8.108501754570e-03, 8.138986985782e-03, -85.039416
3851, -1.584842334292e-03, -4.697793026399e-03, 4.957921393432e-03, -108.642281
3852, -1.568746180244e-03, -1.346946328878e-02, 1.356050905630e-02, -96.643131
3853, 2.831695909904e-03, -5.548298095318e-03, 6.229134248086e-03, -62.961507
3854, 1.322837732797e-03, -5.593084106180e-03, 5.747389797649e-03, -76.693319
3855, 1.462676185687e-03, -2.685027144471e-03, 3.057579498676e-03, -61.420535
3856, -6.612847132582e-04, -1.053939716173e-02, 1.056012263208e-02, -93.590264
3857, -2.808559014846e-03, -1.129949533908e-02, 1.164330703270e-02, -103.958357
3858, -2.892929705566e-03, -1.628613029538e-02, 1.654107258552e-02, -100.072473
3859, 1.630867586226e-06, -9.233279916514e-03, 9.233280060543e-03, -89.989880
3860, 3.079199854195e-04, -1.016266048955e-02, 1.016732427648e-02, -88.264517
3861, -1.744431913455e-03, -1.932152300205e-02, 1.940011066513e-02, -95.158928
3862, 2.598236136823e-03, -1.502467241613e-02, 1.524767563383e-02, -80.188800
3863, -3.095781552284e-03, -8.617060889384e-03, 9.156287555053e-03, -109.761429
3864, -2.729204204769e-03, -7.810502520198e-03, 8.273602915861e-03, -109.260818
3865, -6.174805314232e-03, -1.198603320944e-02, 1.348307134026e-02, -117.256016
3866, 5.542057682643e-04, -9.620394910499e-03, 9.636344860347e-03, -86.702984
3867, -3.355337749047e-03, -7.506493312887e-03, 8.222270566370e-03, -114.084231
3868, 5.324675240195e-04, -7.202063426843e-03, 7.221719966075e-03, -85.771665
3869, -7.943886011131e-04, -1.216210877519e-02, 1.218802457780e-02, -93.737062
3870, -1.219285731916e-03, -1.494899788781e-03, 1.929088664253e-03, -129.201731
3871, 1.261294223927e-04, -5.737255742562e-04, 5.874263066536e-04, -77.601174
3872, -1.658317232525e-04, -5.051014006422e-04, 5.316272993062e-04, -108.175718
3873, -1.269483417568e-03, -7.502601432037e-04, 1.474611280968e-03, -149.417065
3874, -1.074282250596e-03, -7.294587750882e-03, 7.373268800828e-03, -98.377793
3875, 3.152540425175e-04, -1.684426818430e-02, 1.684721804263e-02, -88.927789
3876, 1.753694837392e-03, -1.024222024381e-02, 1.039127139023e-02, -80.283912
3877, 1.361587380678e-03, -1.577901940563e-02, 1.583765682159e-02, -85.068107
3878, -1.081927307953e-03, -1.081840604845e-02, 1.087237214820e-02, -95.711048
3879, -1.086244753096e-03, -1.374916448537e-02, 1.379200680501e-02, -94.517237
3880, 6.613032523356e-04, -1.649305141575e-02, 1.650630385623e-02, -87.703906
3881, -1.351579668174e-03, -1.678080408996e-02, 1.683514637611e-02, -94.604845
3882, -1.252821136032e-03, -1.535527733751e-02, 1.540630075361e-02, -94.664372
3883, -5.817132806579e-04, -1.248933184228e-02, 1.250287167844e-02, -92.666728
3884, 7.989059514115e-04, -2.124583716574e-02, 2.126085246626e-02, -87.846525
3885, 1.738519702115e-03, -2.058954862457e-02, 2.066281595810e-02, -85.173565
3886, 5.026870181722e-05, -3.367347668648e-03, 3.367722860321e-03, -89.144736
3887, -2.124996805094e-03, -1.396401087007e-02, 1.412477295397e-02, -98.652697
3888, -5.610649631645e-03, -5.833374345663e-02, 5.860294373965e-02, -95.493917
3889, -4.469771079726e-03, -1.930190400359e-02, 1.981268158703e-02, -103.038252
3890, -1.567951316291e-03, -1.358966572713e-02, 1.367982039010e-02, -96.581583
3891, -5.538709066904e-04, -1.294519971113e-02, 1.295704320215e-02, -92.449952
3892, -1.553133098431e-03, -2.109503521975e-02, 2.115213306842e-02, -94.210834
3893, -3.346742553781e-03, -2.039907800265e-02, 2.067179404598e-02, -99.317138
3894, 7.959992745689e-04, -1.304702570034e-02, 1.307128511166e-02, -86.508711
3895, -4.078806895268e-03, -1.342112873389e-02, 1.402723644131e-02, -106.904519
3896, -1.055161939139e-03, -2.026483129643e-02, 2.029228311922e-02, -92.980621
3897, -2.135468181034e-03, -1.779224949841e-02, 1.791994326347e-02, -96.844038
3898, -1.720068654095e-03, -1.547998229117e-02, 1.557525241881e-02, -96.340450
3899, 1.951482935834e-04, -1.171523712430e-02, 1.171686236733e-02, -89.045675
3900, 9.307474032060e-04, -2.309340230362e-02, 2.311215093161e-02, -87.692023
3901, -1.511318777501e-04, -1.289479218315e-02, 1.289567781434e-02, -90.671498
3902, 1.869084725512e-03, -1.522584929086e-02, 1.534014225290e-02, -83.001537
3903, -3.822305715509e-03, -2.107309263553e-02, 2.141693848822e-02, -100.280721
3904, -1.614505722606e-03, -1.375903064271e-02, 1.385343108963e-02, -96.692570
3905, -1.053446604762e-03, -1.182322894124e-02, 1.187006707421e-02, -95.091594
3906, 1.253812795266e-03, -1.136808710561e-01, 1.136877851425e-01, -89.368097
3907, -5.900641594041e-03, -2.000702085509e-02, 2.085901375227e-02, -106.432293
3908, -3.472611846789e-02, -1.814671136509e-01, 1.847598891551e-01, -100.833330
3909, -2.302636056736e-03, -1.674520486007e-02, 1.690278138697e-02, -97.829649
3910, -2.037844959846e-02, -7.869917974942e-02, 8.129478520341e-02, -104.517371
3911, -7.006215931366e-03, -8.726967682807e-02, 8.755046290771e-02, -94.589996
3912, -2.846167033347e-02, -2.572323311014e-01, 2.588021229473e-01, -96.313854
3913, 1.397390433462e-03, -2.686906892247e-02, 2.690538170671e-02, -87.022878
3914, -1.306716299514e-02, -1.671866830733e-01, 1.676965645020e-01, -94.469102
3915, -3.640445756028e-02, -1.423792480737e-01, 1.469596366772e-01, -104.342480
3916, -1.730696122183e-02, -1.684036323868e-01, 1.692906208501e-01, -95.867728
3917, -2.295979417917e-02, -3.719980765849e-01, 3.727059445885e-01, -93.531827
3918, -4.641144308579e-03, -3.902768009028e-02, 3.930267209392e-02, -96.781725
3919, -2.955001469920e-02, -4.105772444986e-01, 4.116392559861e-01, -94.116587
3920, -3.577073693839e-02, -5.431647553146e-01, 5.443413423919e-01, -93.767838
3921, -1.078263478955e-02, -2.548317318330e-01, 2.550597513564e-01, -92.422897
3922, -1.421164560499e-02, -1.074503471041e-01, 1.083861059527e-01, -97.534349
3923, 3.631459069097e-03, -5.039512265050e-02, 5.052579422364e-02, -85.878406
3924, -2.963646951758e-02, -2.370512820756e-01, 2.388966945338e-01, -97.126220
3925, -2.190962005276e-02, -1.587475477682e-01, 1.602523490413e-01, -97.858062
3926, 6.653398518528e-03, -2.573873380329e-01, 2.574733180186e-01, -88.519248
3927, -6.467713649925e-03, -3.707767865091e-01, 3.708331925999e-01, -90.999348
3928, -2.087146546172e-02, -1.336138210488e-01, 1.352341349134e-01, -98.878276
3929, -3.412700698208e-02, -5.011815833948e-01, 5.023421464895e-01, -93.895434
3930, -4.038706228304e-02, -2.713600838834e-01, 2.743490658359e-01, -98.465305
3931, -3.744083585922e-03, -1.591608175013e-01, 1.592048491396e-01, -91.347572
3932, -6.740842170030e-03, -3.925352241143e-02, 3.982810533864e-02, -99.744121
3933, -4.534742606911e-02, -2.579221888945e-01, 2.618783010774e-01, -99.971728
3934, 4.109105569623e-06, -5.837233671956e-03, 5.837235118253e-03, -89.959667
3935, -1.138670706243e-02, -1.048543445744e-01, 1.054708048412e-01, -96.197775
3936, -2.166506747862e-02, -5.889621721518e-02, 6.275459784837e-02, -110.196126
3937, -1.772135852403e-03, -4.554111174403e-02, 4.557557815718e-02, -92.228420
3938, -1.179308825976e-03, -1.901786231942e-02, 1.905439205294e-02, -93.548401
3939, -6.772614819169e-03, -1.058534063620e-01, 1.060698446775e-01, -93.660856
3940, -1.280023250566e-03, -9.620292223282e-02, 9.621143749916e-02, -90.762301
3941, -4.810949981340e-02, -1.550506628202e-01, 1.623429456838e-01, -107.238199
3942, -1.454540801791e-05, -8.956188665104e-02, 8.956188783217e-02, -90.009305
3943, -1.644462719335e-03, -1.029827447779e-01, 1.029958736049e-01, -90.914840
3944, 1.127813822075e-02, -1.338224905948e-01, 1.342968927069e-01, -85.182676
3945, 1.131366701362e-02, -9.507455924006e-02, 9.574534388672e-02, -83.213838
3946, 6.298110396792e-04, -6.231459674158e-03, 6.263206177060e-03, -84.228737
3947, -1.886263712657e-02, -1.774947528941e-01, 1.784942194703e-01, -96.066142
3948, 8.246041903174e-03, -1.327296254188e-01, 1.329855280506e-01, -86.444976
3949, 3.306025671386e-04, -1.076525368079e-02, 1.077032891184e-02, -88.240991
3950, -4.424609753801e-02, -2.142085972150e-01, 2.187305197456e-01, -101.670663
3951, 9.154638118282e-06, -8.962612637754e-03, 8.962617313141e-03, -89.941477
3952, -5.588289558489e-04, 4.254475450307e-04, 7.023499238042e-04, 142.717264
3953, -1.122461477893e-02, 7.655131912671e-04, 1.125068830701e-02, 176.098497
3954, -6.737439203002e-03, -2.645560311299e-03, 7.238237104079e-03, -158.561774
3955, -2.555478668997e-03, -1.537932378902e-02, 1.559019151374e-02, -99.434257
3956, -6.025267181501e-03, -2.456642775295e-02, 2.529452939174e-02, -103.780584
3957, -1.252713753962e-03, -2.534076754466e-03, 2.826806811031e-03, -116.305361
3958, -6.467731249893e-03, -5.674859435224e-03, 8.604392897259e-03, -138.735925
3959, -4.472414604209e-03, 2.347711919260e-03, 5.051162603577e-03, 152.303598
3960, -5.969507436602e-03, -1.315477413157e-02, 1.444586797283e-02, -114.408081
3961, -1.245430164323e-03, -6.978723743009e-04, 1.427628153623e-03, -150.736065
3962, -5.764500571968e-03, 3.212927347148e-03, 6.599421867275e-03, 150.866261
3963, -7.690011249026e-03, 5.332727697522e-03, 9.358111866508e-03, 145.260177
3964, -3.257266115652e-03, -5.538169332423e-03, 6.425037128513e-03, -120.461851
3965, -5.790160407335e-03, -1.202932266069e-02, 1.335030191485e-02, -115.703242
3966, 4.284451641286e-02, -3.835375372588e-01, 3.859231725010e-01, -83.625983
3967, 7.695715144578e-02, -5.175241580355e-01, 5.232147334594e-01, -81.541952
3968, -3.721559984028e-01, -1.211407329211e-01, 3.913759884303e-01, -161.969381
3969, 1.179305353854e-01, -9.326289417069e-02, 1.503515168044e-01, -38.337972
3970, -8.764581032717e-02, -6.877430469333e-02, 1.114077782471e-01, -141.879274
3971, -1.701402200436e-01, -2.662303470794e-01, 3.159529904630e-01, -122.581485
3972, -2.530685864681e-01, -1.352511867033e-01, 2.869435361907e-01, -151.877957
3973, -4.514055441285e-02, -3.786297873511e-01, 3.813111400448e-01, -96.798759
3974, 2.748407974080e-02, -8.163769612537e-02, 8.613993306160e-02, -71.393721
3975, -1.574438541812e-01, -2.857572355378e-02, 1.600160591817e-01, -169.712920
3976, 2.070975541530e-01, -7.638156264623e-02, 2.207340935343e-01, -20.244945
3977, 1.008565542780e-02, 3.261072778092e-02, 3.413473321720e-02, 72.814513
3978, -2.828966336225e-02, -7.269900731487e-02, 7.800929891825e-02, -111.262709
3979, -6.378940400263e-01, -2.877760092127e-01, 6.998027134697e-01, -155.718222
3980, 6.815583957018e-03, -2.394805720893e-04, 6.819789998201e-03, -2.012386
3981, 8.732841362920e-03, -1.742134024254e-02, 1.948757589123e-02, -63.376645
3982, -2.127872921722e-03, -1.881206451729e-03, 2.840207894684e-03, -138.520797
3983, 9.782445864402e-04, -2.245219801984e-04, 1.003679525791e-03, -12.926379
3984, 4.077797972730e-03, 9.576033454028e-04, 4.188727786993e-03, 13.215507
3985, -6.263541607649e-03, -3.165607865156e-03, 7.018050058719e-03, -153.187865
3986, 1.355736318055e-02, 5.034725983243e-03, 1.446203865766e-02, 20.373219
3987, -1.360551415712e-03, 1.292606545099e-03, 1.876681069129e-03, 136.466970
3988, -4.227066983867e-02, -1.690173963161e-01, 1.742231034796e-01, -104.041451
3989, 1.312119717109e-01, -2.231173817054e-01, 2.588396174069e-01, -59.540856
3990, -6.820800395910e-02, -2.011363991199e-01, 2.123868707219e-01, -108.732475
3991, 1.973300127498e-03, -3.369015240058e-01, 3.369073029645e-01, -89.664411
3992, -5.403047544922e-02, -2.215265074046e-02, 5.839548109313e-02, -157.706229
3993, -1.421650328765e-02, -9.615714373286e-02, 9.720239326575e-02, -98.410060
3994, -1.814568384162e-02, -4.682060449867e-01, 4.685575379867e-01, -92.219431
3995, -1.341091868360e-01, -4.036107718545e-01, 4.253080403082e-01, -108.380283
3996, 1.955870184388e-02, -1.847267493488e-01, 1.857592924803e-01, -83.956092
3997, -3.834826433096e-02, -1.865239298394e-01, 1.904252235916e-01, -101.617802
3998, 1.984584399681e-03, -8.880316939064e-03, 9.099373834374e-03, -77.402468
3999, 4.991653104467e-03, -1.800943499171e-01, 1.801635131561e-01, -88.412346
4000, 3.110217198493e-03, -1.494514699521e-01, 1.494838296334e-01, -88.807796
4001, -1.262226140870e-01, -2.034860602998e-01, 2.394550585043e-01, -121.811370
4002, -2.740735381027e-02, -1.159118891626e-01, 1.191080563695e-01, -103.303251
4003, 2.574095978963e-02, -2.750918627114e-01, 2.762935575451e-01, -84.654272
4004, 4.234809021849e-02, -2.560665931673e-01, 2.595447184619e-01, -80.609465
4005, -4.206099200808e-02, -2.561728503822e-01, 2.596028819594e-01, -99.324193
4006, -2.011872734401e-02, -2.738950099777e-02, 3.398452522619e-02, -126.298830
4007, -6.938300616897e-02, -1.785807853914e-01, 1.915857470065e-01, -111.232367
4008, -1.070762941764e-01, -6.870567353678e-02, 1.272234347544e-01, -147.313676
4009, 2.370605162918e-02, -2.186856382136e-01, 2.199667821393e-01, -83.813158
4010, -5.047507890849e-03, -1.379215616604e-02, 1.468675960233e-02, -110.101082
4011, 6.070245808540e-02, -6.768664308672e-02, 9.091903029597e-02, -48.113740
4012, 3.776565995915e-02, -3.031996413192e-01, 3.055425789775e-01, -82.899972
4013, 4.024172266101e-02, -1.260718498775e-01, 1.323386095373e-01, -72.297087
4014, -5.459726507550e-03, -1.580509406816e-03, 5.683891582558e-03, -163.855058
4015, -2.450709945112e-02, -1.450259561511e-03, 2.454997304078e-02, -176.613350
4016, 2.566323412200e-02, -9.231833074730e-03, 2.727321630318e-02, -19.785176
4017, -3.681361396849e-02, 1.997916074647e-03, 3.686778867877e-02, 176.893541
4018, -4.675116351917e-03, -1.675260239466e-02, 1.739271111408e-02, -105.592721
4019, 4.550652166079e-03, -1.317916996837e-02, 1.394270261434e-02, -70.950654
4020, -3.857636062998e-02, -1.607556693755e-01, 1.653194508696e-01, -103.494048
4021, 1.587549834489e-01, -2.247860752468e-01, 2.751943393217e-01, -54.768381
4022, -3.638103371096e-03, -3.180528457988e-02, 3.201268378855e-02, -96.525516
4023, 2.483528922874e-02, -2.513174445820e-02, 3.533265020611e-02, -45.339933
4024, 2.567794762263e-02, -2.622265217795e-02, 3.670128718936e-02, -45.601306
4025, -1.381868510541e-02, -2.009195064160e-02, 2.438529349068e-02, -124.519112
4026, 7.533950711983e-02, -2.607707718162e-02, 7.972487245142e-02, -19.092145
4027, -2.004628028223e-02, -3.788998175388e-04, 2.004986080315e-02, -178.917167
4028, 5.812154976657e-03, 3.284201224307e-03, 6.675861229416e-03, 29.468942
4029, 2.429410369999e-03, -1.245883236301e-02, 1.269348409994e-02, -78.966065
4030, -7.281079793287e-02, -1.551482205845e-01, 1.713837292340e-01, -115.140586
4031, -7.436009475924e-02, -1.345620985567e-01, 1.537412828768e-01, -118.925392
4032, -1.005028604115e-01, -2.009132988541e-01, 2.246485668936e-01, -116.575593
4033, -3.727300563190e-02, -8.004869753500e-02, 8.830102448945e-02, -114.968059
4034, -1.384683028428e-01, -1.845551606042e-01, 2.307251139296e-01, -126.880215
4035, -2.631070056798e-04, -4.748604451771e-03, 4.755887880913e-03, -93.171358
4036, -5.023264239306e-02, -1.465938053420e-01, 1.549614859455e-01, -108.914819
4037, -3.025068868996e-02, -3.130574585520e-01, 3.145156220623e-01, -95.519345
4038, -2.441306734003e-02, -1.799007436668e-01, 1.815496500377e-01, -97.728001
4039, -1.465949244077e-01, -2.172303995138e-01, 2.620670111537e-01, -124.012900
4040, -5.269135505298e-03, -3.321260239122e-03, 6.228527799502e-03, -147.775803
4041, -4.374809074901e-02, -7.014936752963e-02, 8.267302588505e-02, -121.949397
4042, -9.074533679051e-02, -8.765187904805e-02, 1.261648447464e-01, -135.993425
4043, -7.945396312028e-02, -8.166942240221e-02, 1.139422082067e-01, -134.212228
4044, 1.631654129766e-02, -9.563723595661e-03, 1.891280859451e-02, -30.376132
4045, 8.770524880927e-02, -1.249605048835e-01, 1.526674112227e-01, -54.936375
4046, 2.080846187061e-02, 1.542219499045e-03, 2.086553441452e-02, 4.238728
4047, 1.441164626181e-02, -1.981833434302e-03, 1.454727506226e-02, -7.829982
4048, 7.899118694211e-03, -8.612147340017e-03, 1.168610961575e-02, -47.472746
4049, -3.799862859370e-02, -1.332911483944e-01, 1.386016811417e-01, -105.911786
4050, -2.409469469930e-02, -5.152474079881e-01, 5.158104746427e-01, -92.677392
4051, -5.341886886803e-02, -3.471113190234e-02, 6.370587279899e-02, -146.984528
4052, -4.879039150110e-04, -1.831753709095e-03, 1.895619128693e-03, -104.914953
4053, -1.994117500357e-02, -5.016122128294e-02, 5.397961264329e-02, -111.679882
4054, -3.885114340553e-02, -6.439753681081e-02, 7.520940161453e-02, -121.102652
4055, -9.875909534498e-02, -1.628812666313e-01, 1.904827181998e-01, -121.229509
4056, 3.179055106853e-02, -2.942527805944e-02, 4.331842709651e-02, -42.787292
4057, 2.458682548363e-03, -8.121357338216e-03, 8.485373585684e-03, -73.156689
4058, 1.446538279445e-02, -7.910763971847e-02, 8.041931335953e-02, -79.637551
4059, -2.674825935113e-02, -1.002155349942e-01, 1.037237814221e-01, -104.944289
4060, -5.086363613601e-02, -6.450856493976e-02, 8.214903792233e-02, -128.255030
4061, 2.313619196744e-04, -1.016103750712e-02, 1.016367116543e-02, -88.695628
4062, -3.344543356228e-02, -7.186462021100e-02, 7.926613819431e-02, -114.957032
4063, -9.612282986611e-03, -2.549399505073e-01, 2.551210974202e-01, -92.159263
4064, -4.540326549616e-03, -9.468683697805e-03, 1.050097786619e-02, -115.618174
4065, -7.651062665637e-03, -1.102989438268e-01, 1.105639894777e-01, -93.968057
4066, -2.957592025358e-02, -8.478048386078e-02, 8.979123288225e-02, -109.231475
4067, -3.243462790449e-02, -2.837520000526e-01, 2.855997244766e-01, -96.520963
4068, -2.766106551991e-03, -8.178609370376e-02, 8.183285690221e-02, -91.937076
4069, -5.674937384704e-02, -1.161093503882e-01, 1.292357252450e-01, -116.047442
4070, -1.144043456915e-02, -2.095535138924e-01, 2.098655729932e-01, -93.124923
4071, -4.943271290381e-02, -1.517824817145e-01, 1.596293045166e-01, -108.039460
4072, 2.819054064538e-02, -1.213200665336e-01, 1.245522586129e-01, -76.918604
4073, -2.458530339049e-04, -3.729268290664e-03, 3.737363468815e-03, -93.771782
4074, -1.152031385543e-01, -2.560021371304e-01, 2.807291530071e-01, -114.228150
4075, -5.609219613947e-03, -1.326538876387e-02, 1.440256517896e-02, -112.920888
4076, 2.576262642179e-04, -6.473232538038e-03, 6.478357105280e-03, -87.720905
4077, -5.769439591494e-02, -1.090677343255e-01, 1.233872521409e-01, -117.877841
4078, 1.014791210789e-03, -1.030287528302e-02, 1.035273105508e-02, -84.374744
4079, 1.385332906019e-04, -8.046239010311e-03, 8.047431496052e-03, -89.013628
4080, -1.115603281452e-01, -1.499148185539e-01, 1.868693651670e-01, -126.655078
4081, -4.953264739787e-04, -5.181458311761e-03, 5.205080071655e-03, -95.460651
4082, -4.661238158694e-04, -9.281935419616e-03, 9.293632042729e-03, -92.874886
4083, 4.915333805386e-02, -3.539887143560e-01, 3.573850312104e-01, -82.094705
4084, -8.901648041316e-04, -8.652283435215e-03, 8.697953898579e-03, -95.874041
4085, -1.941613120600e-03, -5.491031276439e-03, 5.824198312980e-03, -109.473450
4086, -4.735280743278e-03, -2.856115931103e-01, 2.856508445686e-01, -90.949845
4087, -2.468873922496e-03, -1.595090310421e-02, 1.614083790530e-02, -98.798399
4088, -3.878062168083e-02, -1.952428225038e-01, 1.990570178547e-01, -101.234307
4089, 2.133508901881e-03, -2.198192352130e-02, 2.208521727153e-02, -84.456383
4090, -3.185188251198e-02, -2.156692121789e-01, 2.180086041913e-01, -98.401202
4091, -2.724898214646e-02, -3.513709803497e-01, 3.524259821011e-01, -94.434439
4092, -6.203272934809e-03, -1.657893156269e-01, 1.659053277358e-01, -92.142814
4093, -3.883141048802e-03, -1.572139800011e-01, 1.572619289345e-01, -91.414902
4094, 1.088681500401e-02, -3.675465712633e-01, 3.677077709110e-01, -88.303382
4095, -5.992931067965e-02, -1.465819244921e-01, 1.583596630028e-01, -112.236961
4096, -3.944824611292e-04, -9.587264721097e-03, 9.595377076724e-03, -92.356192
4097, -6.802298004470e-03, -1.119933784307e-02, 1.310329829718e-02, -121.273823
4098, 1.651808552668e-03, -1.247532610182e-02, 1.258420568973e-02, -82.457565
4099, 2.680009053751e-03, -1.040331401308e-02, 1.074296937457e-02, -75.554066
4100, -2.838401875096e-03, -6.761770420002e-03, 7.333352876915e-03, -112.771300
4101, 1.959449915320e-03, -3.397085610514e-02, 3.402732003093e-02, -86.698819
4102, -5.102424540971e-03, -1.539719319585e-02, 1.622061325926e-02, -108.334508
4103, -3.292128448262e-03, -5.163986314124e-03, 6.124121518415e-03, -122.518198
4104, -6.926834380851e-03, -7.067569846059e-03, 9.896038503798e-03, -134.423821
4105, 2.829872995549e-03, -1.749126648947e-02, 1.771870719259e-02, -80.809876
4106, -1.202179724711e-03, -5.264348163202e-02, 5.265720648147e-02, -91.308193
4107, -2.244685012860e-03, -6.478012573792e-03, 6.855892189436e-03, -109.111625
4108, 2.056193963373e-02, -1.848482675596e-01, 1.859883743176e-01, -83.652692
4109, -9.996437737904e-04, -5.079125474571e-03, 5.176562880997e-03, -101.134310
4110, -2.630184466563e-03, -2.363724820911e-03, 3.536250183053e-03, -138.054230
4111, -6.152177555258e-02, -2.129730837753e-01, 2.216809944039e-01, -106.112479
4112, -7.390311243706e-04, -4.241267334818e-03, 4.305173121744e-03, -99.884418
4113, 1.182558044119e-03, -2.717814685230e-03, 2.963943351511e-03, -66.485488
4114, 6.908118041591e-02, -9.060467925994e-02, 1.139360232387e-01, -52.676434
4115, 9.591075360268e-04, -3.982811141099e-03, 4.096665943341e-03, -76.460301
4116, -8.774758342290e-04, -5.342022416605e-03, 5.413609455730e-03, -99.328055
4117, -2.179658944027e-02, -9.171494061592e-02, 9.426940990274e-02, -103.368669
4118, 1.447462042404e-03, -9.140156792235e-03, 9.254059247208e-03, -81.001202
4119, -6.047881038266e-04, -5.602257667742e-03, 5.634807860638e-03, -96.161467
4120, 5.515246217795e-02, -1.645178333984e-01, 1.735163150554e-01, -71.466943
4121, -3.662549094149e-03, -7.804309125752e-03, 8.620992216523e-03, -115.140586
4122, -8.766531180396e-02, -1.586392320393e-01, 1.812501388570e-01, -118.925392
4123, -4.544097187768e-03, -9.084015644633e-03, 1.015717280959e-02, -116.575593
4124, -4.670085613544e-02, -1.002962504374e-01, 1.106359246158e-01, -114.968059
4125, -1.188986054393e-01, -1.584720168585e-01, 1.981167799622e-01, -126.880215
4126, -5.944366685385e-03, -1.072850418109e-01, 1.074495960516e-01, -93.171358
4127, -5.340643474887e-02, -1.558558763109e-01, 1.647522426349e-01, -108.914819
4128, -1.063550947369e-03, 1.902764326972e-03, 2.179828594557e-03, 119.203027
4129, -4.542461533577e-03, 8.387285934774e-04, 4.619244790823e-03, 169.538623
4130, 7.541527800922e-05, 1.399105788456e-04, 1.589416063532e-04, 61.674230
4131, -2.252434637516e-04, -3.822579416516e-05, 2.284640656698e-04, -170.368172
4132, 3.350660484382e-04, 9.891673730496e-05, 3.493619580536e-04, 16.447425
4133, -1.909811168802e-04, -2.268639660720e-05, 1.923238404250e-04, -173.225654
4134, -4.454327785131e-04, -4.300350937725e-04, 6.191450089032e-04, -136.007611
4135, 1.097401174224e-03, 1.541913898143e-04, 1.108180635944e-03, 7.998040
4136, -2.640761228842e-03, -1.864789384508e-02, 1.883394713609e-02, -98.060163
4137, -2.532571561067e-03, -6.722289931792e-03, 7.183529817506e-03, -110.643519
4138, 6.218591470872e-04, -3.212137831155e-03, 3.271779064233e-03, -79.043272
4139, -5.245056962956e-03, -1.475064413038e-02, 1.565541838488e-02, -109.574448
4140, -3.947459713524e-03, -2.071611231712e-02, 2.108885363706e-02, -100.788391
4141, -4.660548584739e-03, -2.006445058931e-02, 2.059861380194e-02, -103.076714
4142, -4.370379571511e-02, -8.981955632957e-02, 9.988780936205e-02, -115.946316
4143, -2.491965025091e-03, -5.152845352944e-03, 5.723784143172e-03, -115.808852
4144, -1.957712456917e-03, -1.057033005396e-02, 1.075009374441e-02, -100.492755
4145, -4.328200256545e-02, -1.270890273333e-01, 1.342570393484e-01, -108.807017
4146, -6.320732089946e-03, -7.093571707263e-03, 9.501074345513e-03, -131.702658
4147, 1.604682832412e-04, -4.812733768831e-03, 4.815408227718e-03, -88.090326
4148, -2.406976241182e-02, -7.216495164864e-02, 7.607321282167e-02, -108.445508
4149, -1.522619303164e-03, -1.304685908322e-02, 1.313540640711e-02, -96.656530
4150, -2.130682657912e-05, -9.755208950083e-03, 9.755232218693e-03, -90.125142
4151, -1.349094218418e-04, -3.814589223174e-02, 3.814613079602e-02, -90.202635
4152, 3.099612602207e-03, -1.076746346385e-02, 1.120472524113e-02, -73.940562
4153, -1.578722974518e-03, -6.877830599675e-03, 7.056693275756e-03, -102.927617
4154, 6.474058719822e-02, -1.047496455676e-01, 1.231415115926e-01, -58.281835
4155, -5.445666338226e-03, -9.615734285659e-03, 1.105068449100e-02, -119.524123
4156, 2.676789760256e-02, -3.226465933557e-01, 3.237550687574e-01, -85.257401
4157, -3.800495056553e-05, -1.180279636739e-02, 1.180285755512e-02, -90.184492
4158, -4.231439559424e-02, -2.742532181461e-01, 2.774983526762e-01, -98.770976
4159, 4.910082573174e-02, -6.243229456626e-02, 7.942721506100e-02, -51.816182
4160, 1.509015267089e-02, -1.902064384870e-01, 1.908040931152e-01, -85.463903
